id,taxonID,kingdom,phylum,class,order,family,genus,specificEpithet,scientificName,taxonRank,scientificNameAuthorship,taxonRemarks,threatStatus,establishmentMeans,scientificNameID,nameAccordingTo,vernacularName,taxonomicStatus,language,rightsHolder,bibliographicCitation,locality,countryCode,appendixCITES,occurrenceRemarks,
urn:lsid:catalogueoflife.org:taxon:2cb68e47-5e17-11e7-8cee-bc764e092680:col20170824,urn:lsid:catalogueoflife.org:taxon:2cb68e47-5e17-11e7-8cee-bc764e092680:col20170824,Animalia,Chordata,Mammalia,Artiodactyla,Tayassuidae,Tayassu,pecari,Tayassu pecari,Especie,"(Link, 1795)",Elevación (m): 0-1800,VU,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=552762,"Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.",pecari labiado | huangana,Válido,es,Sociedad Colombiana de Mastozoología,"ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.",,CO,II,,
urn:lsid:catalogueoflife.org:taxon:2cb69ec5-5e17-11e7-8cee-bc764e092680:col20170824,urn:lsid:catalogueoflife.org:taxon:2cb69ec5-5e17-11e7-8cee-bc764e092680:col20170824,Animalia,Chordata,Mammalia,Carnivora,Canidae,Atelocynus,microtis,Atelocynus microtis,Especie,"(Sclater, 1883)",Elevación (m): 0-500,NT,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=552773,"Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.",zorro ojizarco,Válido,es,Sociedad Colombiana de Mastozoología,"ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.",Amazonas | Caquetá | Meta | Vaupés,CO,,Amazonia S,
urn:lsid:catalogueoflife.org:taxon:4f145f2d-5e17-11e7-8cee-bc764e092680:col20170824,urn:lsid:catalogueoflife.org:taxon:4f145f2d-5e17-11e7-8cee-bc764e092680:col20170824,Animalia,Chordata,Mammalia,Carnivora,Canidae,Cerdocyon,thous,Cerdocyon thous,Especie,"(Linnaeus, 1766)",Elevación (m): 0-3400,LC,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=183825,"Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.",zorro perruno | zorro perro,Válido,es,Sociedad Colombiana de Mastozoología,"ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.",,CO,II,Ausente en Amazonas,
urn:lsid:catalogueoflife.org:taxon:3b85b472-5e17-11e7-8cee-bc764e092680:col20170824,urn:lsid:catalogueoflife.org:taxon:3b85b472-5e17-11e7-8cee-bc764e092680:col20170824,Animalia,Chordata,Mammalia,Carnivora,Canidae,Lycalopex,culpaeus,Lycalopex culpaeus,Especie,"(Molina, 1782)",Elevación (m): 2000-3700,LC,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=726270,"Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.",,Válido,es,Sociedad Colombiana de Mastozoología,"CUERVO DÍAZ A, JI HERNÁNDEZ-CAMACHO y A CADENA. 1986. Lista actualizada de los mamíferos de Colombia: anotaciones sobre su distribución. Caldasia 15:471-501.",Cauca | Huila | Nariño,CO,II,Andina,
urn:lsid:catalogueoflife.org:taxon:4f146240-5e17-11e7-8cee-bc764e092680:col20170824,urn:lsid:catalogueoflife.org:taxon:4f146240-5e17-11e7-8cee-bc764e092680:col20170824,Animalia,Chordata,Mammalia,Carnivora,Canidae,Speothos,venaticus,Speothos venaticus,Especie,"(Lund, 1842)",Elevación (m): 0-1600,NT,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=183829,"Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.",perrito venadero | perro de monte,Válido,es,Sociedad Colombiana de Mastozoología,DEMATTEO K y BA LOISELLE. 2008. New data on the status and distribution of the bush dog (Speothos venaticus): evaluating its quality of protection and directing research efforts. Biological Conservation 141:2494-2505.,,CO,I,,
urn:lsid:catalogueoflife.org:taxon:4f13d30f-5e17-11e7-8cee-bc764e092680:col20170824,urn:lsid:catalogueoflife.org:taxon:4f13d30f-5e17-11e7-8cee-bc764e092680:col20170824,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,cinereoargenteus,Urocyon cinereoargenteus,Especie,"(Schreber, 1775)",Elevación (m): 500-2342,LC,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=180609,"Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.",,Válido,es,Sociedad Colombiana de Mastozoología,FRITZELL EK y KJ HAROLDSON. 1982. Urocyon cinereoargenteus. Mammalian Species 189:1-8.,Atlántico | Cundinamarca | Magdalena | Norte de Santander,CO,,Andina: Cord. Oriental | Caribe,
urn:lsid:catalogueoflife.org:taxon:3b899b30-5e17-11e7-8cee-bc764e092680:col20170824,urn:lsid:catalogueoflife.org:taxon:3b899b30-5e17-11e7-8cee-bc764e092680:col20170824,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,garleppi,Leopardus garleppi,Especie,"(Matschie, 1912)",Elevación (m): 2700,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=726255,"Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.",,Válido,es,Sociedad Colombiana de Mastozoología,"ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.",Nariño,CO,,Andina,
urn:lsid:catalogueoflife.org:taxon:2caa3e00-5e17-11e7-8cee-bc764e092680:col20170824,urn:lsid:catalogueoflife.org:taxon:2caa3e00-5e17-11e7-8cee-bc764e092680:col20170824,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,pardalis,Leopardus pardalis,Especie,"(Linnaeus, 1758)",Elevación (m): 0-2400,LC,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=552470,"Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.",tigrillo | ocelote | manigordo | gato solo | canaguaro | tigrillo podenco,Válido,es,Sociedad Colombiana de Mastozoología,"ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.",,CO,I,,
urn:lsid:catalogueoflife.org:taxon:4f210aef-5e17-11e7-8cee-bc764e092680:col20170824,urn:lsid:catalogueoflife.org:taxon:4f210aef-5e17-11e7-8cee-bc764e092680:col20170824,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,tigrinus,Leopardus tigrinus,Especie,"(Schreber, 1775)",Elevación (m): 1600-4800,VU,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=621868,"Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.",tigre gallinero | tigrillo peludo,Válido,es,Sociedad Colombiana de Mastozoología,"CUERVO DÍAZ A, JI HERNÁNDEZ-CAMACHO y A CADENA. 1986. Lista actualizada de los mamíferos de Colombia: anotaciones sobre su distribución. Caldasia 15:471-501.",Antioquia | Boyacá | Caldas | Cauca | Huila | Santander | Valle del Cauca,CO,I,Andina | Sierra Nevada de Santa Marta,
urn:lsid:catalogueoflife.org:taxon:2caa3c6c-5e17-11e7-8cee-bc764e092680:col20170824,urn:lsid:catalogueoflife.org:taxon:2caa3c6c-5e17-11e7-8cee-bc764e092680:col20170824,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,wiedii,Leopardus wiedii,Especie,"(Schinz, 1821)",Elevación (m): 0-1800,NT,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=552469,"Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.",maracaya | tigrillo peludo,Válido,es,Sociedad Colombiana de Mastozoología,"CUERVO DÍAZ A, JI HERNÁNDEZ-CAMACHO y A CADENA. 1986. Lista actualizada de los mamíferos de Colombia: anotaciones sobre su distribución. Caldasia 15:471-501.",,CO,I,,
urn:lsid:catalogueoflife.org:taxon:4f13c529-5e17-11e7-8cee-bc764e092680:col20170824,urn:lsid:catalogueoflife.org:taxon:4f13c529-5e17-11e7-8cee-bc764e092680:col20170824,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,onca,Panthera onca,Especie,"(Linnaeus, 1758)",Elevación (m): 0-3200,NT,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=180593,"Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.",tigre real | tigre mariposo,Válido,es,Sociedad Colombiana de Mastozoología,"EIZIRIK E, JH KIM, M MENOTTI-RAYMOND, PG CRAWSHAW Jr, SJ O´BRIEN y WE JOHNSON. 2001. Phylogeography, population history and conservation genetics of jaguars (Panthera onca, Mammalia, Felidae). Molecular Ecology 10:65-79.",,CO,I,,
urn:lsid:catalogueoflife.org:taxon:2caa2bb9-5e17-11e7-8cee-bc764e092680:col20170824,urn:lsid:catalogueoflife.org:taxon:2caa2bb9-5e17-11e7-8cee-bc764e092680:col20170824,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,concolor,Puma concolor,Especie,"(Linnaeus, 1771)",Elevación (m): 0-4100,LC,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=552479,"Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.",león | león colorado | león de montaña,Válido,es,Sociedad Colombiana de Mastozoología,"ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.",Antioquia | Bolívar | Córdoba | Caldas | Cauca | Caquetá | Casanare | Chocó | Magdalena | Meta | Nariño | Norte de Santander | Putumayo | Risaralda | Sucre | Vaupés | Vichada,CO,"I, II",,
urn:lsid:catalogueoflife.org:taxon:3b899e11-5e17-11e7-8cee-bc764e092680:col20170824,urn:lsid:catalogueoflife.org:taxon:3b899e11-5e17-11e7-8cee-bc764e092680:col20170824,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,yagouaroundi,Puma yagouaroundi,Especie,"(É. Geoffroy Sant-Hilaire, 1803)",Elevación (m): 0-3200,LC,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=726257,"Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.",,Válido,es,Sociedad Colombiana de Mastozoología,"CUERVO DÍAZ A, JI HERNÁNDEZ-CAMACHO y A CADENA. 1986. Lista actualizada de los mamíferos de Colombia: anotaciones sobre su distribución. Caldasia 15:471-501.",,CO,"I, II",,
urn:lsid:catalogueoflife.org:taxon:4f216fda-5e17-11e7-8cee-bc764e092680:col20170824,urn:lsid:catalogueoflife.org:taxon:4f216fda-5e17-11e7-8cee-bc764e092680:col20170824,Animalia,Chordata,Mammalia,Carnivora,Mephitidae,Conepatus,semistriatus,Conepatus semistriatus,Especie,"(Boddaert, 1785)",Elevación (m): 0-3100,LC,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=621932,"Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.",mofeta | mapuro | mapurito | zorrillo | zorrillo pijón,Válido,es,Sociedad Colombiana de Mastozoología,"ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.",Antioquia | Cesar | Cundinamarca | Magdalena | Nariño | Norte de Santander,CO,,Andina | Caribe | Sierra Nevada de Santa Marta,
urn:lsid:catalogueoflife.org:taxon:4f2172f3-5e17-11e7-8cee-bc764e092680:col20170824,urn:lsid:catalogueoflife.org:taxon:4f2172f3-5e17-11e7-8cee-bc764e092680:col20170824,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Eira,barbara,Eira barbara,Especie,"(Linnaeus, 1758)",Elevación (m): 0-3200,LC,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=621934,"Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.",comadreja | mama | umba | melero | tayra | zorro palmichera,Válido,es,Sociedad Colombiana de Mastozoología,"ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.",,CO,III,,
urn:lsid:catalogueoflife.org:taxon:4f217612-5e17-11e7-8cee-bc764e092680:col20170824,urn:lsid:catalogueoflife.org:taxon:4f217612-5e17-11e7-8cee-bc764e092680:col20170824,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Galictis,vittata,Galictis vittata,Especie,"(Schreber, 1776)",Elevación (m): 0-1220,LC,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=621936,"Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.",hurón | mapuro,Válido,es,Sociedad Colombiana de Mastozoología,"ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.",Antioquia | Cauca | Cundinamarca | Magdalena | Meta | Sucre | Vichada,CO,III,Andina | Caribe | Orinoquia,
urn:lsid:catalogueoflife.org:taxon:4f215385-5e17-11e7-8cee-bc764e092680:col20170824,urn:lsid:catalogueoflife.org:taxon:4f215385-5e17-11e7-8cee-bc764e092680:col20170824,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lontra,longicaudis,Lontra longicaudis,Especie,"(Olfers, 1818)",Elevación (m): 0-3200,NT,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=621914,"Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.",nutria | lobito de río,Válido,es,Sociedad Colombiana de Mastozoología,"ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.",,CO,I,,
urn:lsid:catalogueoflife.org:taxon:4f218a60-5e17-11e7-8cee-bc764e092680:col20170824,urn:lsid:catalogueoflife.org:taxon:4f218a60-5e17-11e7-8cee-bc764e092680:col20170824,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Neogale,felipei,Neogale felipei,Especie,"Izor & de la Torre, 1978",Elevación (m): 1750-2700,VU,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=621949,"Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.",,Válido,es,Sociedad Colombiana de Mastozoología,"IZOR RJ y L DE LA TORRE. 1978. A new species of weasel (Mustela) from the highlands of Colombia, with comments on the evolution and distribution of South America weasels. Journal of Mammalogy 59:92-102.",Cauca | Chocó | Huila | Valle del Cauca,CO,,Andina: Cord. Occidental | Central,
